A,B,C,D,Vth,exp_exact,exp_k1
3604,2552,1125,306,16769025,0,0
2361,2335,3934,1481,16769025,0,0
4046,1728,3915,2853,16769025,1,0
2206,98,1336,3675,16769025,0,0
1183,193,3783,1961,16769025,0,0
2224,3398,3326,2910,16769025,1,0
2546,368,1697,3259,16769025,0,0
383,2535,155,1412,16769025,0,0
2622,2511,3778,2696,16769025,1,0
3956,3871,1442,1012,16769025,1,0
2097,3175,4071,2484,16769025,1,0
2087,2377,2359,2779,16769025,0,0
1537,2840,3674,3339,16769025,0,0
3952,3953,2650,1013,16769025,1,0
3802,4049,1116,1230,16769025,0,0
3628,4028,3001,1790,16769025,1,0
1116,2364,319,4013,16769025,0,0
2994,2261,3187,1665,16769025,0,0
3487,1677,1757,2294,16769025,0,0
1570,3352,3133,1297,16769025,0,0
489,963,3167,34,16769025,0,0
837,2020,2337,3795,16769025,0,0
3082,1245,826,281,16769025,0,0
1354,134,738,3201,16769025,0,0
3621,2617,1835,3973,16769025,0,0
3238,2340,2943,3123,16769025,0,0
2338,3297,3995,1398,16769025,0,0
206,1732,3843,1919,16769025,0,0
1607,3809,4061,2139,16769025,0,0
2095,445,947,1488,16769025,0,0
1204,2553,146,2277,16769025,0,0
3721,1566,2963,3692,16769025,0,0
3990,3681,1814,1391,16769025,1,0
3273,2909,3586,2952,16769025,1,0
2063,357,2915,4088,16769025,0,0
2759,2702,1904,3974,16769025,0,0
3211,1310,3975,3478,16769025,1,0
3338,3472,1611,3213,16769025,0,0
1577,2450,2941,3542,16769025,0,0
3858,296,427,3520,16769025,0,0
3417,3172,3983,1490,16769025,1,0
2072,28,42,2276,16769025,0,0
2034,3772,3588,1196,16769025,0,0
2338,3029,3655,2678,16769025,1,0
3543,3322,1414,3536,16769025,1,0
74,2615,1718,898,16769025,0,0
2055,2615,3998,2356,16769025,0,0
4087,3594,2116,984,16769025,1,0
616,1520,268,1872,16769025,0,0
3583,1441,2852,1304,16769025,0,0
1031,1840,1864,3999,16769025,0,0
3696,461,747,3641,16769025,0,0
2469,2273,933,3089,16769025,0,0
3085,2553,496,31,16769025,0,0
3171,3690,4018,2042,16769025,1,0
2926,3437,70,7,16769025,0,0
985,1766,690,3418,16769025,0,0
3788,2939,1918,2936,16769025,0,0
2479,3607,3086,2954,16769025,1,0
227,1880,3435,1739,16769025,0,0
3715,2674,131,2347,16769025,0,0
2174,2925,3776,2881,16769025,1,0
3789,2282,1972,946,16769025,0,0
234,3602,3982,3999,16769025,0,0
4037,2548,3274,2775,16769025,1,0
485,1180,2044,2205,16769025,0,0
3361,4030,3248,2048,16769025,1,1
3062,1241,3573,3631,16769025,1,0
2979,3887,1834,1505,16769025,0,0
795,227,3573,1026,16769025,0,0
293,99,3378,372,16769025,0,0
150,3358,1777,2929,16769025,0,0
1628,326,962,1820,16769025,0,0
3897,3753,2111,2399,16769025,1,0
2396,144,3659,4063,16769025,0,0
3380,3553,2117,2247,16769025,0,0
2683,4048,2032,2906,16769025,0,0
3547,3168,1647,3356,16769025,0,0
3570,278,3188,1404,16769025,0,0
4085,3571,957,2277,16769025,0,0
3807,1446,1291,420,16769025,0,0
1954,214,3909,3827,16769025,0,0
3953,2289,1731,1091,16769025,0,0
2864,1658,309,3802,16769025,0,0
3462,1967,897,1763,16769025,0,0
3142,4013,205,1975,16769025,0,0
3685,2737,3018,3235,16769025,1,0
1989,110,2859,820,16769025,0,0
2089,3165,443,3078,16769025,0,0
1283,905,4005,1950,16769025,0,0
1032,320,4087,4022,16769025,0,0
3378,3632,2415,1864,16769025,1,0
1479,113,1516,69,16769025,0,0
3549,778,1539,1886,16769025,0,0
2206,3182,2004,3401,16769025,0,0
2777,2448,3586,3112,16769025,1,0
3928,1288,3954,254,16769025,0,0
3406,3282,3281,1704,16769025,1,0
1224,925,1426,2365,16769025,0,0
1087,3130,3425,2808,16769025,0,0
1334,3470,3506,4052,16769025,1,0
3766,3930,1598,1232,16769025,1,0
3258,762,2470,226,16769025,0,0
2225,3123,1576,3053,16769025,0,0
1271,2945,3794,3433,16769025,0,0
2240,429,1550,895,16769025,0,0
2979,3336,3189,2569,16769025,1,0
2165,4000,2908,2789,16769025,1,0
2767,1473,1645,2462,16769025,0,0
2877,2571,3082,3106,16769025,1,0
2142,3589,3221,3284,16769025,1,1
471,3566,3864,3437,16769025,0,0
4044,3209,756,2324,16769025,0,0
1829,1961,3845,3429,16769025,1,0
292,2149,1969,3476,16769025,0,0
3047,2494,379,3840,16769025,0,0
2120,3362,2464,1035,16769025,0,0
1081,688,2432,152,16769025,0,0
218,870,1561,1983,16769025,0,0
3357,2956,2184,3133,16769025,0,0
587,2202,3447,2602,16769025,0,0
2482,3884,2980,3891,16769025,1,0
2897,2652,2010,1315,16769025,0,0
826,2712,3374,397,16769025,0,0
2686,2793,3264,2839,16769025,0,0
3991,3599,2309,1229,16769025,1,0
3965,2283,2623,3747,16769025,1,0
1781,1597,2142,3076,16769025,0,0
2900,189,3357,2171,16769025,0,0
2568,3132,3924,2439,16769025,1,0
728,2462,3192,3368,16769025,0,0
2994,166,3844,3732,16769025,0,0
2456,3498,75,2112,16769025,0,0
2201,3075,2139,3278,16769025,0,0
3366,1834,3970,3440,16769025,1,0
2348,3961,1537,1321,16769025,0,0
3678,4076,1543,3679,16769025,1,0
1288,3641,186,3271,16769025,0,0
3024,1149,1877,1728,16769025,0,0
1782,3170,581,2867,16769025,0,0
1196,1702,3944,3735,16769025,0,0
1922,3723,1804,292,16769025,0,0
883,1753,3581,2373,16769025,0,0
2356,1426,3404,3939,16769025,0,0
2262,89,1042,3496,16769025,0,0
3283,3011,2710,3949,16769025,1,0
3520,2696,3543,1548,16769025,0,0
3224,2832,1112,2561,16769025,0,0
3119,2716,1688,1235,16769025,0,0
3947,3542,1829,1523,16769025,0,0
3955,3214,3071,1321,16769025,0,0
115,646,979,3459,16769025,0,0
3940,1808,4023,3205,16769025,1,0
234,1781,1740,3008,16769025,0,0
3769,4019,3317,1398,16769025,1,0
3881,3259,3423,3779,16769025,1,1
2750,2237,3822,3325,16769025,1,0
1351,3122,2560,693,16769025,0,0
595,105,2782,346,16769025,0,0
2735,1499,3019,2168,16769025,0,0
87,3498,3649,592,16769025,0,0
1767,2853,3982,3497,16769025,1,0
4095,3821,1188,1940,16769025,1,0
2041,1346,1505,2446,16769025,0,0
314,754,2347,2337,16769025,0,0
3042,1656,1422,4009,16769025,0,0
3325,2349,3198,2834,16769025,1,0
286,3041,2530,861,16769025,0,0
3134,4,2938,17,16769025,0,0
2814,2692,1158,3731,16769025,0,0
37,3034,3185,3206,16769025,0,0
3655,2405,3026,374,16769025,0,0
3629,1796,2397,2262,16769025,0,0
491,278,2350,3716,16769025,0,0
38,2407,1461,1466,16769025,0,0
3127,2762,1343,979,16769025,0,0
3981,3764,3025,1058,16769025,1,0
2051,303,2494,374,16769025,0,0
1998,3083,3754,2941,16769025,1,0
504,373,3836,2661,16769025,0,0
2471,3939,3992,898,16769025,0,0
272,3492,123,1938,16769025,0,0
2592,3050,2637,3848,16769025,1,0
3684,536,1155,3756,16769025,0,0
2967,2707,2055,1958,16769025,0,0
3548,3632,1819,3092,16769025,1,0
755,1169,478,2215,16769025,0,0
2442,719,3543,1472,16769025,0,0
1279,3255,257,1855,16769025,0,0
849,1842,1913,3668,16769025,0,0
3353,1979,3851,2834,16769025,1,0
3639,1678,133,2313,16769025,0,0
1148,2086,1718,2753,16769025,0,0
1418,350,1172,453,16769025,0,0
2063,2822,4060,2733,16769025,1,0
4074,2589,1691,3680,16769025,1,0
3540,2971,3887,1453,16769025,0,0
2159,43,1145,2238,16769025,0,0
4060,4003,3339,1471,16769025,1,0
3880,3231,3623,1691,16769025,1,0
4084,3832,46,1802,16769025,0,0
1089,3095,2474,2984,16769025,0,0
270,1396,1225,2005,16769025,0,0
853,3197,2918,1229,16769025,0,0
3781,2560,2558,2771,16769025,0,0
3635,3545,1650,3925,16769025,1,0
2519,368,2205,3647,16769025,0,0
3458,2086,1385,1629,16769025,0,0
741,2867,3291,558,16769025,0,0
818,2584,621,3513,16769025,0,0
2408,2211,1026,1642,16769025,0,0
801,3429,192,1757,16769025,0,0
2693,691,3854,2933,16769025,0,0
1745,2018,1892,1381,16769025,0,0
3913,4080,1443,3528,16769025,1,0
54,2338,607,151,16769025,0,0
3586,3251,2910,576,16769025,0,0
1548,1942,1666,2363,16769025,0,0
3648,3591,2054,1788,16769025,1,0
1784,1817,47,2156,16769025,0,0
547,3180,2621,2072,16769025,0,0
3436,1468,1603,1243,16769025,0,0
3909,3951,457,4054,16769025,1,0
3612,1489,3734,3907,16769025,1,0
1244,2802,3606,2648,16769025,0,0
3345,4016,1864,2353,16769025,1,0
3189,2118,3059,3955,16769025,1,0
2763,1553,2632,679,16769025,0,0
3944,4060,740,1018,16769025,0,0
4049,3953,3016,253,16769025,0,0
2424,4087,2303,1326,16769025,0,0
3323,2655,4033,3213,16769025,1,1
911,201,984,183,16769025,0,0
256,845,3114,417,16769025,0,0
464,83,694,1666,16769025,0,0
3366,877,3576,3863,16769025,0,0
3482,2028,2637,783,16769025,0,0
1554,2259,1401,3391,16769025,0,0
2755,445,2539,2930,16769025,0,0
3965,2906,1301,4089,16769025,1,0
1698,963,2245,1484,16769025,0,0
817,3403,385,1703,16769025,0,0
3682,2910,1885,3394,16769025,1,0
3442,3042,1317,3890,16769025,0,0
1931,690,1749,3603,16769025,0,0
1594,1076,830,1166,16769025,0,0
3976,1710,3861,3686,16769025,1,0
3648,3653,2412,1429,16769025,1,0
2630,3399,4038,1938,16769025,0,0
2302,1614,2138,632,16769025,0,0
316,554,3055,839,16769025,0,0
1770,849,1274,552,16769025,0,0
3652,3478,3399,1196,16769025,0,0
2532,1497,3161,339,16769025,0,0
3549,3377,2027,3343,16769025,1,0
4094,2110,2821,3103,16769025,1,0
2998,3300,849,983,16769025,0,0
979,292,2087,989,16769025,0,0
1822,561,160,2366,16769025,0,0
2562,3441,2046,3885,16769025,0,0
3700,2628,2547,232,16769025,0,0
2663,2790,3544,3905,16769025,1,0
3211,2333,4095,3245,16769025,1,1
1993,794,4095,837,16769025,0,0
428,3077,3585,108,16769025,0,0
3294,1394,4042,3331,16769025,1,0
124,3583,3796,1888,16769025,0,0
2984,1708,4091,1030,16769025,0,0
2588,1695,2814,3613,16769025,0,0
2462,820,2152,3717,16769025,0,0
1647,667,3811,3369,16769025,0,0
2677,3295,3226,2464,16769025,1,0
222,3005,1041,1555,16769025,0,0
2347,3959,2997,2531,16769025,1,0
2626,183,961,1993,16769025,0,0
746,1155,2104,3230,16769025,0,0
3684,147,2919,1325,16769025,0,0
1038,3067,1577,1743,16769025,0,0
850,3655,700,2256,16769025,0,0
2850,153,1147,1967,16769025,0,0
2115,1128,3705,3883,16769025,1,0
4035,1393,2956,3773,16769025,1,0
2643,3789,2731,2472,16769025,0,0
2933,1362,2704,4057,16769025,0,0
2206,1225,3375,2362,16769025,0,0
1654,2532,2844,2020,16769025,0,0
2229,2889,3399,3999,16769025,1,0
3646,3337,1949,3923,16769025,1,0
2600,3372,4047,2436,16769025,1,0
1343,1999,484,1895,16769025,0,0
32,1781,3542,241,16769025,0,0
3900,3503,1840,2327,16769025,1,0
2635,2775,747,2521,16769025,0,0
1078,4045,3812,3473,16769025,1,0
275,3971,2680,3726,16769025,0,0
1479,390,3471,3777,16769025,0,0
3575,4087,1309,1762,16769025,1,0
2321,2545,77,3539,16769025,0,0
1175,3283,3684,3845,16769025,1,0
4063,1970,3965,2576,16769025,1,0
3463,778,974,424,16769025,0,0
1967,3346,1182,698,16769025,0,0
3292,3706,992,3322,16769025,0,0
2426,3829,1805,3271,16769025,0,0
2433,2026,2859,3938,16769025,0,0
197,2762,3727,1078,16769025,0,0
1711,1626,3428,4079,16769025,0,0
3002,323,159,4032,16769025,0,0
130,2300,2160,2223,16769025,0,0
3336,3098,3158,1989,16769025,0,0
3046,3436,3446,897,16769025,0,0
1923,3612,2507,3919,16769025,1,0
2119,778,492,1457,16769025,0,0
4079,1177,684,584,16769025,0,0
3944,3424,1992,2679,16769025,1,0
2191,2300,3700,3822,16769025,1,0
1112,2030,1679,1561,16769025,0,0
2458,419,1165,3944,16769025,0,0
3889,2199,2980,1739,16769025,0,0
3831,3880,2396,2677,16769025,1,0
3707,2634,3669,1592,16769025,0,0
2235,2609,2808,3896,16769025,1,0
2482,1207,3158,201,16769025,0,0
122,2084,2694,3528,16769025,0,0
184,81,1388,1124,16769025,0,0
4004,4046,3200,1372,16769025,1,0
2701,2510,1321,1248,16769025,0,0
2140,35,2367,3775,16769025,0,0
984,3977,435,3491,16769025,0,0
3424,3706,2455,1661,16769025,0,0
3118,3625,2121,3237,16769025,1,1
608,1541,3554,1949,16769025,0,0
1678,3689,3975,3837,16769025,1,0
2714,4059,2381,3170,16769025,1,0
2997,1277,3201,4043,16769025,0,0
3501,3730,4001,280,16769025,0,0
4022,534,3712,3939,16769025,1,0
1329,2611,560,162,16769025,0,0
2690,2963,3810,3774,16769025,1,0
2053,3800,2302,3989,16769025,1,0
262,3260,1385,3113,16769025,0,0
3952,1596,427,3060,16769025,0,0
3750,3203,665,3106,16769025,0,0
1047,1355,465,2318,16769025,0,0
2876,1138,3443,2402,16769025,0,0
2025,3284,442,2696,16769025,0,0
515,2566,3014,1303,16769025,0,0
1652,2971,3509,3381,16769025,1,0
4057,2919,1049,3809,16769025,0,0
711,225,848,3086,16769025,0,0
3901,3127,2010,2855,16769025,1,0
2961,3791,3976,2425,16769025,1,0
2226,2101,3904,3097,16769025,0,0
877,897,2640,103,16769025,0,0
32,696,3801,514,16769025,0,0
3725,3301,3148,2548,16769025,1,1
3965,3756,779,2413,16769025,1,0
128,3381,2234,2181,16769025,0,0
1630,3427,626,2539,16769025,0,0
891,3965,2076,1389,16769025,0,0
2253,2357,910,2187,16769025,0,0
354,2576,3561,3938,16769025,0,0
1967,1209,2968,940,16769025,0,0
59,3016,2741,957,16769025,0,0
3610,3692,2597,1324,16769025,0,0
4088,3377,2110,3818,16769025,1,1
1236,1176,3566,2731,16769025,0,0
3061,3273,1390,3858,16769025,0,0
3471,2879,3987,1699,16769025,0,0
2009,2095,2014,4024,16769025,0,0
114,3816,3079,2257,16769025,0,0
3673,514,967,2485,16769025,0,0
364,2124,2395,2806,16769025,0,0
2671,2346,2134,3520,16769025,0,0
1729,372,2674,1253,16769025,0,0
261,4050,1336,1882,16769025,0,0
3909,3332,2433,2998,16769025,1,0
3806,1490,1606,3610,16769025,0,0
1121,1079,859,1317,16769025,0,0
2523,2419,2426,1234,16769025,0,0
2458,3475,2063,3540,16769025,0,0
3685,3420,2332,408,16769025,0,0
2572,1756,2067,3923,16769025,0,0
2348,3819,2500,3558,16769025,1,0
3207,3315,1182,2304,16769025,0,0
2420,3739,2091,3694,16769025,1,0
3186,913,1081,1125,16769025,0,0
3612,1897,2755,3599,16769025,0,0
1961,1291,1952,1980,16769025,0,0
2935,4050,2594,1883,16769025,1,0
2238,1983,2993,2220,16769025,0,0
2304,2242,3756,3633,16769025,1,0
4065,3239,617,1216,16769025,0,0
3172,621,3748,839,16769025,0,0
3778,2469,832,2453,16769025,0,0
3801,895,1514,1454,16769025,0,0
3852,2713,2355,3138,16769025,1,0
1020,1778,3799,1890,16769025,0,0
855,1647,2224,2093,16769025,0,0
1031,3449,1142,3213,16769025,0,0
3374,1876,1231,1808,16769025,0,0
762,1847,2956,2652,16769025,0,0
877,2360,3119,2817,16769025,0,0
3436,1610,3343,707,16769025,0,0
282,826,9,783,16769025,0,0
3459,2966,126,20,16769025,0,0
592,497,98,1479,16769025,0,0
1474,1236,3852,3881,16769025,1,0
1730,2749,4094,3420,16769025,1,0
2474,2482,794,3898,16769025,0,0
2579,2778,3776,2600,16769025,1,0
3629,3559,3844,3555,16769025,1,1
3133,659,2101,1203,16769025,0,0
3999,3670,557,3751,16769025,0,0
225,1936,3122,3316,16769025,0,0
2799,3130,2714,897,16769025,0,0
2848,2655,2573,927,16769025,0,0
3618,1151,2620,1098,16769025,0,0
1149,1165,3865,3992,16769025,0,0
3796,3246,1767,3578,16769025,1,0
3476,1827,3067,3397,16769025,1,0
3982,2803,2063,2620,16769025,0,0
3228,313,546,2643,16769025,0,0
118,2086,1028,3901,16769025,0,0
3645,3865,2907,923,16769025,1,0
779,1954,1301,3907,16769025,0,0
879,1123,2300,915,16769025,0,0
1417,3269,3148,3534,16769025,0,0
3548,3975,2710,983,16769025,0,0
3813,504,2488,1568,16769025,0,0
409,3091,4090,3791,16769025,1,0
2836,3299,2651,2952,16769025,1,0
822,3206,63,4022,16769025,0,0
2014,3729,3418,1663,16769025,0,0
2780,3799,3774,2384,16769025,1,0
911,812,1715,3157,16769025,0,0
3843,3812,2601,2069,16769025,1,0
1937,626,369,3416,16769025,0,0
3561,2825,2543,3966,16769025,1,0
3743,1901,1587,1934,16769025,0,0
62,11,3889,3589,16769025,0,0
1549,526,4065,2140,16769025,0,0
4033,3295,1764,580,16769025,0,0
4004,2755,2006,2861,16769025,1,0
2238,1539,3244,2705,16769025,0,0
2879,4039,464,1220,16769025,0,0
3357,2997,2174,3271,16769025,1,0
3329,226,4072,1228,16769025,0,0
3620,21,3181,3595,16769025,0,0
3008,3638,264,880,16769025,0,0
641,3271,1570,2878,16769025,0,0
1490,2959,4041,2884,16769025,0,0
2741,2992,1287,938,16769025,0,0
447,1323,1848,3705,16769025,0,0
1092,95,596,2818,16769025,0,0
1952,2182,3174,2318,16769025,0,0
3821,3197,1488,3059,16769025,0,0
2625,2385,3996,4013,16769025,1,0
574,2656,2655,3308,16769025,0,0
3979,2225,1096,3831,16769025,0,0
2672,4023,235,3715,16769025,0,0
3549,3112,2243,3058,16769025,1,0
3065,2781,3404,2870,16769025,1,0
892,2315,3985,3857,16769025,1,0
2947,2160,3861,2694,16769025,0,0
1970,3221,513,925,16769025,0,0
3621,3541,3589,1147,16769025,1,0
3266,1106,1593,1407,16769025,0,0
1317,1835,3855,3723,16769025,0,0
1929,93,87,2981,16769025,0,0
68,679,1202,4073,16769025,0,0
3463,2647,2298,1964,16769025,0,0
2283,1337,3398,2834,16769025,0,0
2066,3693,2481,3683,16769025,0,0
1954,1357,3974,287,16769025,0,0
3916,1325,1460,3243,16769025,0,0
2553,3788,1372,2235,16769025,0,0
1307,3505,3992,3054,16769025,1,0
3557,3736,1812,4004,16769025,1,0
2688,1591,2779,2639,16769025,0,0
878,3013,2792,1348,16769025,0,0
2624,4078,2443,2484,16769025,1,0
2482,3554,1984,3908,16769025,0,0
3234,0,1671,1303,16769025,0,0
1353,3961,2808,3841,16769025,0,0
611,682,2919,1182,16769025,0,0
2625,2068,2990,3792,16769025,0,0
3503,3805,351,3278,16769025,0,0
2926,3667,3793,222,16769025,0,0
3918,439,1623,2926,16769025,0,0
2030,1097,1339,3252,16769025,0,0
3973,2619,3968,1669,16769025,1,0
1905,2580,1233,534,16769025,0,0
858,767,4005,4031,16769025,1,0
2465,355,2511,378,16769025,0,0
2626,1343,1797,217,16769025,0,0
2392,3491,2105,4027,16769025,1,0
3190,1980,3983,2915,16769025,1,0
87,1439,1703,3355,16769025,0,0
3891,2453,3685,1960,16769025,0,0
2871,3348,2389,2994,16769025,0,0
3733,4006,3180,570,16769025,0,0
2809,1491,3786,3489,16769025,1,0
2215,1893,1720,565,16769025,0,0
437,2698,1189,2463,16769025,0,0
4002,3566,3057,817,16769025,0,0
589,2758,3951,1073,16769025,0,0
1460,3801,3813,3050,16769025,1,0
3978,1187,1711,1696,16769025,0,0
1997,1397,201,2909,16769025,0,0
3982,3264,1672,2254,16769025,0,0
3885,1423,1400,1970,16769025,0,0
1016,2551,3903,2361,16769025,0,0
2714,3231,596,1748,16769025,0,0
958,1033,1047,1724,16769025,0,0
2307,921,3889,1312,16769025,0,0
3211,3942,1559,2637,16769025,0,0
997,2028,1473,337,16769025,0,0
1292,1658,1316,1554,16769025,0,0
4000,3539,697,3743,16769025,0,0
4005,3836,453,3095,16769025,0,0
3553,2265,3976,2715,16769025,1,0
3006,4025,3348,3316,16769025,1,1
3267,2093,3498,1734,16769025,0,0
1546,3945,928,1870,16769025,0,0
1098,3235,2788,3934,16769025,0,0
623,3853,1293,779,16769025,0,0
2377,4024,574,7,16769025,0,0
2636,1356,1200,3890,16769025,0,0
3225,2737,3625,469,16769025,0,0
2026,636,3533,1786,16769025,0,0
2198,3736,1837,3309,16769025,0,0
4009,1461,2446,1239,16769025,0,0
2048,3079,561,2406,16769025,0,0
1496,1909,40,2393,16769025,0,0
3993,1105,500,1624,16769025,0,0
1837,2563,2569,2977,16769025,0,0
2821,3144,2359,3349,16769025,1,0
3188,3953,2637,3085,16769025,1,1
4015,3687,3188,618,16769025,1,0
246,1552,2947,1350,16769025,0,0
3797,808,3403,4027,16769025,1,0
3505,2976,1814,3525,16769025,1,0
2382,3276,3379,2925,16769025,1,0
335,57,231,1909,16769025,0,0
3729,561,2026,513,16769025,0,0
3600,4014,772,3354,16769025,1,0
541,2488,3592,1583,16769025,0,0
2983,3963,1789,3634,16769025,1,0
4014,2620,287,2671,16769025,0,0
2129,3575,3036,3015,16769025,0,0
759,412,1160,1832,16769025,0,0
3132,3057,1748,2400,16769025,0,0
292,3715,2287,1618,16769025,0,0
2453,2840,3109,3021,16769025,0,0
1567,3424,2622,2041,16769025,0,0
270,3690,2637,1538,16769025,0,0
2714,3096,4085,2105,16769025,1,0
3741,3909,4039,1227,16769025,1,0
3589,591,1269,4065,16769025,0,0
2838,538,3801,2383,16769025,0,0
3092,1278,766,1145,16769025,0,0
1475,2751,2294,2733,16769025,0,0
1132,2495,3478,4008,16769025,0,0
3956,3564,1145,3327,16769025,1,0
584,2494,3947,2880,16769025,0,0
1053,3176,479,1076,16769025,0,0
3374,2919,1954,3634,16769025,1,0
2862,2232,3992,3555,16769025,1,0
3546,68,3535,2616,16769025,0,0
3149,3743,1299,3235,16769025,0,0
1345,2968,3730,972,16769025,0,0
190,836,3715,3881,16769025,0,0
1230,3438,3524,2765,16769025,0,0
4059,3841,638,1846,16769025,0,0
3542,3142,700,1541,16769025,0,0
163,1872,1195,4090,16769025,0,0
2464,3974,2781,3354,16769025,1,0
2700,3875,3390,2507,16769025,1,0
554,356,3185,2023,16769025,0,0
2889,1081,1777,3534,16769025,0,0
166,3116,947,3263,16769025,0,0
3674,3150,4082,1307,16769025,1,0
1184,1247,58,2865,16769025,0,0
1812,415,693,1074,16769025,0,0
3288,995,3752,3597,16769025,0,0
2153,3961,3140,2625,16769025,1,0
2870,315,3680,1883,16769025,0,0
471,691,3409,2559,16769025,0,0
3512,390,51,474,16769025,0,0
1415,3718,156,1393,16769025,0,0
2944,3305,471,604,16769025,0,0
442,2027,37,1276,16769025,0,0
2394,3078,2012,1218,16769025,0,0
2298,3667,2866,2956,16769025,1,0
42,3147,131,1939,16769025,0,0
3824,3181,627,629,16769025,0,0
22,398,3679,3996,16769025,0,0
2802,504,2322,131,16769025,0,0
2008,1869,2781,1795,16769025,0,0
4067,3694,2603,1325,16769025,1,0
3938,2947,548,1174,16769025,0,0
2147,2675,3907,3343,16769025,1,0
1674,4071,450,3086,16769025,0,0
860,3564,2176,1415,16769025,0,0
17,1136,2495,982,16769025,0,0
4082,3781,1481,904,16769025,1,0
2437,3612,2421,1689,16769025,0,0
4040,1906,1982,3189,16769025,0,0
38,876,3723,3035,16769025,0,0
544,672,1069,2957,16769025,0,0
3978,2484,3969,2757,16769025,1,0
708,1834,1344,942,16769025,0,0
3186,429,3921,3928,16769025,0,0
2233,1637,454,626,16769025,0,0
3888,1855,3510,2739,16769025,1,0
677,3351,3545,407,16769025,0,0
4054,3947,487,1578,16769025,1,0
1720,3197,3109,3625,16769025,0,0
359,3403,3915,3970,16769025,0,0
3975,3665,1736,2947,16769025,1,0
1751,3517,2833,3747,16769025,1,0
3963,3284,1993,1882,16769025,0,0
3937,2668,4007,4080,16769025,1,1
3452,1362,2378,2450,16769025,0,0
1629,2958,3171,3953,16769025,1,0
3311,98,3243,1901,16769025,0,0
170,3315,3007,3853,16769025,0,0
3202,1485,4083,2943,16769025,1,0
3966,1526,3113,3717,16769025,1,0
3791,1758,3842,2811,16769025,1,0
